ID,TITLE  BODY,CLASS
20151027151125AAe6he3,I need seven beautiful celebrities that are not on this list  can you help or name any?  Thandie Newton  Gabrielle Union  Charlize Theron  Gwenyth Paltrow  Elizabeth Banks  Eva Mendes  Elizabeth Shue  Olivia Wilde  Rachel McAdams  Halle Berry  Angelina Jolie  Piper Perabo  Ashley Judd  Patricia Arquette  Jennifer Connolly  Kate Beckinsale  Jessica Alba  Uma Thurman  Scarlet Johanson  Kate Hudson  Eva Longoria  Megan Fox  Beyoncí© Knowles  Joey Lauren Adams  Natasha Henstridge  Milla Jovovich  Jenifer Garner  Katherine Heigl  Lucy Liu  Jennifer Lawrence  Keira Knightly  Margot Robbie  Mila Kunis  Emma Stone  Kristen Bell  Natalie Portman  Emma Watson  Kalie Cuoco  Emily Blunt,Opiniones
20151027174537AAQwDgX,I need a consumer camera/camcorder with USB video output. Suggest models?  I've seen cams having various digital outputs like HDMI and FireWire  which are very similar with USB  but the problem is none of the laptops actually has FireWire or HDMI input. Why is it so hard to find a decent camera with USB output  when most of the cheap webcams cams ($20-$100) utilize this technology?,Opiniones
20151028061202AAVe4bP,God wasn't mentioned once in this programme about suicide the programme went nowhere - just like we are going nowhere without God -?  http://www.bbc.co.uk/mediacentre/proginf... it made out going to a shrink will make someone feel better than going to church - shame on you you BBC why should I pay my licence if you are considering suicide won't it cross your mind about where you go after or meeting your maker does BBC think we are all infidels ? OK church isn't the best place to connect to God but how can God be left when we are supposed to be a Christian country and the statistics are desperately sad - all possible solutions should be looked into,Opiniones
20151028170221AAAaF37,I need some names for a play group of Autistic children. Any Ideas?  Thank You J-Dawn and Murzy. Great ideas!,Opiniones
20151028183914AAeygqE,"Why do we even bother living?  Why do we even bother to acquire knowledge. Why do we even bother to stay in shape. Why do we even bother to achieve perfection. Why do we even bother to spend all of our energies to acquire such things. Please give a reason to go after this"Perfection"  after all if we're alive  we don't have much of choice  we have to pursue this kind of thing.""hy do we even bother living?  Why do we even bother to acquire knowledge. Why do we even bother to stay in",Opiniones
20151029084005AAZoOSc,Is there a free site where a married person with a disable wife or husband can get together?  ,Opiniones
20151029133653AABCXJ9,Why did my adult stepdaughter have a baby before me? I'm a Christian  newly married to her father and we planned to have children?  I believe in the traditional family and didn't expect my new husband to become a grandfather first  before we had children. Question is; Should one or both of us explain to her and her husband not to have anymore children until we have children? I don't know exactly what to do in this messed up situation? She even said after her baby was born  that hers and my future children can know each other as cousins. I don't agree pmt853  she was out of the house  working and bought her own home. Her father was single at the time we met... I had the impression we could have had a traditional marriage  until she had a baby,Opiniones
20151030025837AAWpx01,Why do people say that Palestine is not a country?  Palestine is a country i'm from Palestine,Opiniones
20151031093429AAZVvEJ,Which singer do you think had or has the best voice of all or who is considered to have the best voice?  ,Opiniones
20151031204623AAJv8Ti,Would it be better for the ecoomy to simply stop being attached to one another than to get rid of the guns or to build safer mass transit?  Is the sentimentality what really needs to be banned?,Opiniones
20151101133527AAtqMjM,I was told that someone has thrown urine and salt at my house. What does that mean and what should i do?  ,Opiniones
20151101163028AAuXKat,What name is the best out of these?  Your favorite female name out of each category,Opiniones
20151101163046AA42hSu,What's a hobby for a sixteen year old guy?  I plan on getting a job soon but in the mean time  games just aren't cutting it for me anymore sadly. I guess I'm growing up but I honestly have nothing else to do when I get home other then to study or workout. I was thinking of taking up a hobby but not sure what would be my best bets.,Opiniones
20151101172912AAkcSPR,Political Correctness?  I am a liberal however I fell like Bill Maher does that political correctness is such bullshit. As a liberal you should stand up for people's rights not censor free speech. An example of this would be Christmas when department store nation wide say happy holidays in lieu marry Christmas. I'm an athiest however I'm not going to be offended by somebody telling me marry Christmas or get mad at a manger seen or a Christmas tree inside a store I also have Jewish friends who feel the same way as I do. I realize this is turning into a rant but I just got to ask how much better off do you think we would be if everybody just through up thier middle finger and said I'm going to think  say  and do what I want and if the political correct police don't like it they can all just go **** them selves?,Opiniones
20151102043147AAhJxOS,Should I stay home from school?  I was begging my mom and dad to let me stay home from school today and they got mad at me and said just stay home and fail. Should I stay home? I won't fail hahaha.,Opiniones
20151102070322AAVMzQd,Pizza Hut vs. Dominos ? which one is better?  ,Opiniones
20151102100148AAn24EF,Why does EVERYONE think One Direction broke up?  I'm a big One Direction fan and I know what's going on. They said they're not splitting up at least 50 times  both at concerts and on Twitter. They said they love what they're doing and are coming back after their break. They're taking a short break starting in MARCH next year. It hasn't even started. They just won't have a tour or new album next year. They even said part of the reason they're taking a break is to work on music and Louis and Liam are going to work together on making better music. They even said there's going to be a 2017 tour. So many bands and celebrities take breaks as long as 3 years and no one thinks they're splitting up. 1D did tours 4 years and a row and 5 albums in a row  they said they barely ever see their family. The break has nothing to do with them splitting up. Just recently  they said the four of them love what they're doing and want to continue. Everywhere I go  everyone says they already split up. Why? I don't get it? Obviously to confirm  they have NOT split up and they're not planning on it. Only the proper fans know that. Their new album hasn't even come out yet!! They have like 10 shows to do for promo! How would they be doing that if they're not together? Someone wrote an article about them not getting along and they literally tweeted saying that it's a dumb rumor. I think if the boys had tension and wanted to break up it would be much more obvious.,Opiniones
